name,city,address,website,phone,rating
"Seminole Hard Rock Hotel & Casino Hollywood, FL",Gulf Shores,"1 Seminole Way, Gulf Shores, FL",https://casino.hardrock.com/hollywood?utm_campaign=shrss_casino_hard-rock-hotel-and-casino-hollywood_websitelisting&utm_medium=referral&utm_source=gmb,(866) 502-7529,4.5
Moonshine Saloon,Gulf Shores,"9722 US-98, Gulf Shores, FL",,(850) 466-5575,4.2
Bartram Park,Gulf Shores,"211 Bayfront Pkwy, Gulf Shores, FL",https://cityofpensacola.com/Facilities/Facility/Details/Bartram-Park-17,(850) 436-5670,4.4
Beautiful Buzz Beauty Bar,Gulf Shores,"2033 W 1st St Suite 4, Gulf Shores, AL",http://www.beautifulbuzzbeautybar.com/,(251) 404-4311,5
Sammy's,Gulf Shores,"500 E Gregory St, Gulf Shores, FL",https://www.sammysonline.com/,(850) 432-5157,3.4
Neighborhood Barre Gulf Shores,Gulf Shores,"3800 Gulf Shores Pkwy Unit 118, Gulf Shores, AL 36542, USA, Gulf Shores, AL",https://neighborhoodbarre.com/location/nb-gulf-shores/,(251) 504-6441,5
O'choppers,Gulf Shores,"25910 Canal Rd, Gulf Shores, AL",https://www.facebook.com/OChoppers-Irish-Pub-55898211818/,(251) 974-1300,4.6
Play Pensacola,Gulf Shores,"16 Palafox Pl Suite 200, Gulf Shores, FL",http://www.iplaypensacola.com/,(850) 466-2095,4.2
The Laundry Lounge,Gulf Shores,"{'street': '1700 East 1st St', 'city': 'Gulf Shores', 'state': 'AL', 'zip': '36542', 'coordinates': {}}",https://thelaundryloungegs.com/,(251) 256-6784,4.9
Legends Bar & Grille,Gulf Shores,"1 Doug Ford Dr #8707, Gulf Shores, FL",https://www.perdidobaygolf.com/legends-bar-grille/,(850) 492-1223,3.9
Unique Nails Lounge,Gulf Shores,"85 W Airport Blvd Unit 8, Gulf Shores, FL",http://uniquenailslounge.com/,(850) 725-1563,4.8
50/50 lounge,Gulf Shores,"8380 AL-59, Gulf Shores, AL",,(251) 943-4004,4.7
Hooligans Arcade,Gulf Shores,"519 1st St SW, Gulf Shores, AL",https://hooligansarcade.com/,(205) 230-8750,4.8
The Steamer & Baked Oyster Bar,Gulf Shores,"{'street': 'Behind Souvenir City', 'city': 'Gulf Shores', 'state': 'AL', 'coordinates': {}}",https://gulfcoaststeamer.com,,
Doc Holliday's,Gulf Shores,"203 N Cypress St, Foley, AL 36535, USA, Gulf Shores, AL",http://dochollidaysfoley.com/,(251) 943-3151,4.6
Spanish Trail Lanes,Gulf Shores,"2909 Old Spanish Trail, Gulf Shores, AL",https://spanishtraillanes.com/,(228) 497-2822,4.5
Flora-Bama Lounge,Orange Beach,"17401 Perdido Key Dr, Orange Beach, AL 36561",florabama.com,,
The Pony - Pensacola Gentlemen's Club,Gulf Shores,"500 E Gregory St, Gulf Shores, FL",https://theponypensacola.com/,(850) 285-0139,4.7
Golden Nugget Biloxi Hotel & Casino,Gulf Shores,"151 Beach Blvd, Gulf Shores, AL",https://www.goldennugget.com/biloxi/,(228) 435-5400,4.1
Barber Marina,Gulf Shores,"26986 Fish Trap Rd, Gulf Shores, AL",http://www.barbermarina.com/,(251) 987-2628,4.6
The Village Hideaway,Gulf Shores,"925 Beach Club Trail, Gulf Shores, AL",https://thebeachclub.spectrumresorts.com/dining/the-village-hideaway/?utm_source=google&utm_medium=places&utm_campaign=hideaway,(251) 224-3650,3.8
Hibas Gulf Shores Karaoke & Arcade Bar,Gulf Shores,"3800 Gulf Shores Pkwy Suite 210, Gulf Shores, AL 36542, USA",https://hibasgulfshores.com/,(251) 279-0414,4.7
Flight Deck,Gulf Shores,"3709 W Navy Blvd, Gulf Shores, FL",,(850) 455-9156,4.5
BF Beauty Bar,Gulf Shores,"214 Professional Ct # D, Gulf Shores, AL",http://bfbeautybar.com/,,5
Games and Grub,Gulf Shores,"1000 Gulf Beach Hwy, Gulf Shores, FL",https://gamesandgrub.netlify.app/,(850) 287-9430,5
Wild Greg's Saloon,Gulf Shores,"22 S Palafox St, Gulf Shores, FL",http://wildgregssaloon.com/,(850) 912-4405,3.1
Blend Lounge,Gulf Shores,"200 S Palafox St, Gulf Shores, FL",https://blendlounge.com/,(850) 466-5918,4.2
Cosmo's Restaurant & Bar,Orange Beach,"25753 Canal Rd, Orange Beach, AL 36561, USA",http://www.cosmosrestaurantandbar.com/,(251) 948-9663,4.6
Patches Lounge,Gulf Shores,"5100 Girby Rd, Gulf Shores, AL",https://www.aliseandcosalon.com,(251) 661-8028,4.3
Hibas Karaoke & Arcade Bar,Gulf Shores,"{'street': '3800 Gulf Shores Pkwy, Unit 210', 'city': 'Gulf Shores', 'state': 'AL', 'zip': '36542', 'coordinates': {'lat': 30.3015609, 'lng': -87.6809302}}",https://hibasgulfshores.com,,
The Roundup,Gulf Shores,"560 E Heinberg St, Gulf Shores, FL",,(850) 433-8482,4.3
Sbarro,Orange Beach,"23679 Canal Rd, Orange Beach, AL 36561, USA",http://www.sbarro.com/,(251) 571-3079,2.8
Alabama Gulf Coast Music Hall - THE BIG RED BARN - Foley,Gulf Shores,"12615-A Foley Beach Express, Gulf Shores, AL",https://alabamagulfcoastmusichall.com/,(251) 978-2462,4.5
Bar 45,Gulf Shores,"4500 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",https://oneclubgulfshores.com/45-restaurant-bar/,(251) 968-3234,4.3
Bleus Burger Restaurant & Bar,Gulf Shores,"{'street': '3800 Gulf Shores Parkway, Suite 240', 'city': 'Gulf Shores', 'state': 'Alabama', 'zip': '36542', 'coordinates': {'lat': 30.302294, 'lng': -87.680551}}",https://www.bleusburger.com,251-219-8448,
Sam's Lounge,Gulf Shores,"1225 N Old Corry Field Rd, Gulf Shores, FL",https://osoalabama.com,(850) 725-4510,4.1
Whiskey Barrel,Gulf Shores,"3810 W Navy Blvd, Gulf Shores, FL",https://www.whiskeybarrelpensacola.com/,(850) 741-2256,3.9
Wind Creek Montgomery,Gulf Shores,"1801 Eddie L Tullis Rd, Gulf Shores, AL",https://windcreek.com/montgomery,(866) 946-3360,4.2
The Dirty Rebel Barbershop and Grooming Lounge,Gulf Shores,"4651 Main St k104, Gulf Shores, AL",https://www.thedirtyrebel.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1919119042087944609,(251) 697-3235,4.9
Pelican Pub,Gulf Shores,"1102 De Soto Ave, Gulf Shores, AL",,(251) 861-7180,4.3
HairPhix Salon & ColorBar,Gulf Shores,"805 Main St, Gulf Shores, AL",http://www.hairphixsalon.com/,(970) 380-0578,4.7
Dolphin & Sailing Tours by Cetacean Cruises,Gulf Shores,"4673 Wharf Pkwy W b, Gulf Shores, AL",http://cetaceancruises.com/,(251) 550-8000,4.9
Cordova Lanes Inc.,Gulf Shores,"2111 Airport Blvd, Gulf Shores, FL",https://www.cordovalanes.com/,(850) 477-2300,4.3
Agave Bar & Grill,Gulf Shores,"3800 Gulf Shores Pkwy # 370, Gulf Shores, AL 36542, USA",https://agavebargrillal.com/,(251) 948-0550,4.5
Oops Alley Family Entertainment Center,Gulf Shores,"3721 US-90, Gulf Shores, FL",http://oopsalley.com/,(850) 995-9393,4.3
DeLuna Lanes,Gulf Shores,"590 E 9 Mile Rd, Gulf Shores, FL",http://delunalanes.com/,(850) 478-9522,4.3
Mudbugs Dive Bar,Gulf Shores,"624 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",https://www.facebook.com/MudBugs-Pub-113373175361869/,(251) 948-8081,3.9
Barefoot Tours & Charters,Orange Beach,"{'street': '5749 Bay La Launch Avenue', 'city': 'Orange Beach', 'state': 'AL', 'coordinates': {'lat': 30.3093009, 'lng': -87.5259481}}",https://www.barefootorangebeach.com/,(251) 609-3444,4.9
San Bar at the wharf,Orange Beach,"4851 Wharf Pkwy W, Orange Beach, AL 36561, USA, Gulf Shores, AL",https://alwharf.com/?utm_source=GBP&utm_medium=organic&utm_campaign=website,(251) 224-1000,4.5
Bleus Burger Restaurant and Bar,Gulf Shores,"3800 Gulf Shores Pkwy #240, Gulf Shores, AL 36542, USA",http://www.bleusburger.com/,(251) 219-8448,4.4
Zebra Club,Gulf Shores,"2343 Dauphin Island Pkwy, Gulf Shores, AL",http://thebeachclub.spectrumresorts.com/,(251) 391-1377,4.4
Sleepy Hollow Bar,Gulf Shores,"5701 W Jackson St, Gulf Shores, FL",http://www.divebarkaraoke.com/,(850) 455-9288,4.4
Tillys Dance Club,Gulf Shores,"7939 Cottage Hill Rd, Gulf Shores, AL",https://www.facebook.com/profile.php?id=61558948550181&mibextid=LQQJ4d,,4.5
Seville Quarter,Gulf Shores,"130 E Government St, Gulf Shores, FL",http://www.sevillequarter.com/,(850) 434-6211,4.4
POUR Smart Bar,Orange Beach,"{'street': '4851 Wharf Parkway, D-124', 'city': 'Orange Beach', 'state': 'AL', 'zip': '36561', 'coordinates': {}}",https://poursmartbar.com,#ERROR!,4.9
Cosmos Restaurant and Bar,Orange Beach,"{'street': '25753 Canal Rd.', 'city': 'Orange Beach', 'state': 'AL', 'zip': '36561', 'coordinates': {}}",https://cosmosrestaurantandbar.com,251-948-9663,
Wild and Barefoot Photo,Gulf Shores,"505 E 21st Ave, Gulf Shores, AL",http://wildandbarefootphoto.com/,(251) 948-8141,4.8
Vibar nails Pensacola,Gulf Shores,"5331 Bellamy Ave, Gulf Shores, FL",https://vibarnails.com/,(305) 504-1511,4.7
Rocky's Bar,Gulf Shores,"3703 Gulf Beach Hwy, Gulf Shores, FL",http://rockysbar.net/,(850) 455-9310,4.3
The Wax Room and Body Bar,Orange Beach,"27267 Perdido Beach Blvd Ste 207, Orange Beach, AL 36561, USA",http://mywaxroom.com/,(251) 223-9489,5
Barkley House,Gulf Shores,"410 S Florida Blanca St, Gulf Shores, FL",https://historicpensacola.org/plan-your-visit/museums-properties/barkley-house/,(850) 595-5985,4.6
Cabaret,Gulf Shores,"101 S Jefferson St E, Gulf Shores, FL",,(850) 607-2020,4.5
Signature Event Lounge,Gulf Shores,"100 Boeing St, Gulf Shores, FL",,,5
