name,address,website,phone,rating
Kilwins Ice Cream - Chocolate - Fudge,"25689 Canal Rd Suite B, Orange Beach, AL 36561, USA",http://lunaseatanddrink.com/,(251) 980-5862,4.6
Milkshake Momma (Mama) Orange Beach,"26796 Canal Rd, Orange Beach, AL 36561, USA",https://www.facebook.com/thekegloungeandgrill,(251) 981-9462,4.3
Oasis Beachside Cafe & Bar,"26009 Perdido Beach Blvd, Orange Beach, AL 36561, USA",https://cottonsorangebeach.com/,(251) 981-9268,3.9
OB Watersports,"25405 Perdido Beach Blvd Suite 10, Orange Beach, AL 36561, USA",https://www.surfsidepizza.com/,(251) 981-2911,4.3
Orange Beach Boat Rentals,"26619 Perdido Beach Blvd, Orange Beach, AL 36561, USA",https://www.zekeslanding.com/,(251) 280-8008,4.9
Petes Ice Cream and Donuts,"24151 Perdido Beach Blvd, Orange Beach, AL 36561, USA",https://www.rubybrunch.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ,(251) 360-2400,4.5
Pleasure Island Parasail at Sportsman Marina,"4619 Main St A101, Orange Beach, AL 36561, USA",https://www.teeoffatthewharf.com/,(251) 228-4899,4.8
Pontoon Boat Rentals Hudson Marina,"4790 Main St f108, Orange Beach, AL 36561, USA",http://villaggiogrille.com/,(251) 224-6510,4.4
Publix Super Market at The Shoppes at Palm Pointe,"25755 Perdido Beach Blvd ste f1, Orange Beach, AL 36561, USA",http://www.rotolos.com/,(251) 981-8895,4.1
Ruby Slipper,"24131 Perdido Beach Blvd, Orange Beach, AL 36561, USA",http://www.wolfbaylodge.com/,(251) 965-5129,4.5
Souvenir City of Orange Beach,"4673 Wharf Pkwy W b, Orange Beach, AL 36561, USA",https://www.milemarker158.com/,(251) 224-6500 ext. 4,4.4
SWEET CONE ALABAMA ICE CREAM,"27267 Perdido Beach Blvd #115, Orange Beach, AL 36561, USA",http://www.gulfshoressteamer.com/,(251) 948-6344,4.3
The Beach Bun,"25753 Canal Rd, Orange Beach, AL 36561, USA",http://www.cosmosrestaurantandbar.com/,(251) 948-9663,4.6
The Southern Grind at INDIGO,"28099 Perdido Beach Blvd, Orange Beach, AL 36561, USA",http://www.cobaltrestaurant.net/,(251) 923-5300,4.5
The Southern Grind Coffee House at the WHARF,"27500 Perdido Beach Blvd, Orange Beach, AL 36561, USA",http://www.thegulf.com/locations/orange-beach,(251) 424-1800,4.7
The Sugar Shack & Cafe,"25405 Perdido Beach Blvd #25, Orange Beach, AL 36561, USA",http://www.sugarshackcafeob.com/,(251) 403-0828,3.6
Top Tier Watersports,"25311 Perdido Beach Blvd, Orange Beach, AL 36561, USA",http://mycactuscantina.com/,(251) 981-4628,4.2
Villaggio Grille,"24221 Perdido Beach Blvd, Orange Beach, AL 36561, USA",http://docsseafoodandsteak.com/,(251) 281-0888,4.1
Wahoo Watersports,"27206 Safe Harbor Dr, Orange Beach, AL 36561, USA",http://tackyjacks.com/,(251) 981-4144,4.5
Wave Jet Ski Rental,"22843 Perdido Beach Blvd, Orange Beach, AL 36561, USA",http://www.thesoutherngrind.com/,(251) 975-2883,4.4
Zeke's Restaurant,"25908 Canal Rd, Orange Beach, AL 36561, USA",http://www.mycactuscantina.com/,(251) 974-0060,4.9
