name,address,website,phone,rating
Kitty's Kafe,"244 E Beach Blvd, Gulf Shores, AL 36542, USA",http://www.gulfislandgrill.co/,(251) 968-4440,4.2
Lauria's by the Beach,"1550 AL-59, Gulf Shores, AL 36542, USA",http://efesgreekkitchen.com/,(256) 342-1000,4.5
Lickin Good Donuts & Kolaches -Gulf Shores,"8818 AL-180 Ste C, Gulf Shores, AL 36542, USA",https://www.sassybass.com/,(251) 948-3052,4.8
Matt's Homemade Ice Cream,"911 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",https://www.hogwildgs.com/,(251) 540-9453,4.5
Mrs Field’s Cookies,"601 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",https://www.mrsfields.com/store/gulf-shores,(251) 948-4800,4.6
Mythic Beach Banana Bar,"21196 E Beach Blvd, Gulf Shores, AL 36542, USA",https://perchgsp.com/?SEO_id=GMB--R-PNSLGHH-2&y_source=1_MjY1ODk0MTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(251) 540-6100,4.2
Parlor Doughnuts,"3800 Gulf Shores Pkwy #240, Gulf Shores, AL 36542, USA",http://www.bleusburger.com/,(251) 219-8448,4.9
Pier 33,"101 W 6th Ave, Gulf Shores, AL 36542, USA",http://www.paparocco.com/,(251) 948-7262,4.2
Publix Super Market at Colonial Promenade at Craft Farms,"100 E 2nd Ave, Gulf Shores, AL 36542, USA",https://www.sunlinerdiner.com/,(251) 937-6590,4.8
Purple Octopus,"701 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",https://www.originaloysterhouse.com/,(251) 948-2445,4.4
Roasted Oak,"300 E 24th Ave, Gulf Shores, AL 36542, USA",http://bigbeachbrewing.com/,(251) 948-2337,4.8
Sarah's Home Made,"124 W 1st Ave, Gulf Shores, AL 36542, USA",https://gulfcoaststeamer.com/,(251) 948-4042,3.9
Scoops Ice Cream,"3947 AL-59 #100, Gulf Shores, AL 36542, USA",http://www.islandwing.com/,(251) 970-1337,4.3
Selah,"309 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",https://www.cricospizza.com/,(251) 948-3100,4.6
Southern Shores Coffee,"3800 Gulf Shores Pkwy # 370, Gulf Shores, AL 36542, USA",https://agavebargrillal.com/,(251) 948-0550,4.6
Souvenir City,"1209 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",http://nonnaspizzagulfshores.com/,(251) 223-4270,4.3
Sunliner Diner,"1545 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",http://www.fishrivergrill.com/,(251) 948-1110,4.8
The Yard Milkshake Bar,"984 W Beach Blvd, Gulf Shores, AL 36542, USA",https://janinospizzagulfshores.com/,(251) 500-1506,4
West Beach Coffee House,"3849 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",http://mycactuscantina.com/,(251) 943-8115,4.4
Woodside Restaurant,"120 E Fort Morgan Rd, Gulf Shores, AL 36542, USA",https://www.hazelsnook.com/,(251) 923-3100,4.3
Yumm Twister & Ice Cream,"200 E 25th Ave, Gulf Shores, AL 36542, USA",http://lulusfunfoodmusic.com/,(251) 967-5858,4.3
