name,address,website,phone,rating
Magnolia Meat & Grocery,"20733 Miflin Rd, Gulf Shores, AL",http://magnoliameatandgrocery.com/,(251) 943-6016,4.6
Herbalife - Key Nutrition,"10437 Sorrento Rd Suite 204, Gulf Shores, FL",,(850) 293-8484,4.8
Beach House Boutique,"3800 Gulf Shores Pkwy #320, Gulf Shores, AL 36542, USA, Gulf Shores, AL",http://shopthebeachlife.com/,(251) 948-7467,3.4
Lucca,"4776 Main St #101, Gulf Shores, AL",https://shoplucca.com/,(251) 224-4370,3.2
Trading Co.Orange Beach,"24891 Perdido Beach Blvd, Gulf Shores, AL",,,4.1
CC's Boutique Gulf Shores,"1556 Gulf Shores Pkwy, Gulf Shores, AL",https://ccsboutiquegulfshores.com/,(251) 968-2077,5
The Book Inn inc.,"15 S Section St, Gulf Shores, AL",,(251) 928-3664,4.5
Good Dog Boutique,"2601 S McKenzie St #256, Gulf Shores, AL",,(251) 228-1034,4.4
Paradise Island Souvenirs,"13700 Perdido Key Dr #110, Gulf Shores, FL",,,4.4
Rack Room Shoes,"2601 S McKenzie St Spc A, Foley, AL 36535, USA, Gulf Shores, AL",https://www.rackroomshoes.com/store/156?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=156,(251) 971-2525,3.9
Perdido Key Souviners and More,"13700 Perdido Key Dr unit 107, Gulf Shores, FL",,(850) 497-0868,2.8
Trek Bicycle Store of Pensacola,"701 E Cervantes St, Gulf Shores, FL",https://www.trekstoregulfcoast.com/,(850) 912-6858,4.9
Follett's Pensacola State College Bookstore,"1000 College Blvd, Gulf Shores, FL",https://www.bkstr.com/pensacolastatestore/home?cm_mmc=OrganicSearch-_-GoogleMyBusiness-_-Google-_-325,(850) 484-1507,4
Salt Mercantile,"25122 Perdido Beach Blvd, Orange Beach, AL 36561, USA, Gulf Shores, AL",http://www.shopsaltnow.com/,(251) 981-7258,4.6
Commons,"25910 Canal Rd, Orange Beach, AL 36561, USA, Gulf Shores, FL",http://pcci.edu/,,4.4
Springdale,"3250 Airport Blvd, Gulf Shores, AL",https://properties.brixmor.com/p/retail-real-estate/Mobile-AL-36606/springdale?utm_source=gmb&utm_medium=Yext,(610) 215-7939,4.1
Friends of WFPL - Downtown Library Book Store,"Book Store, Gulf Shores, FL",https://www.facebook.com/FriendsOfWFPL,(850) 436-5060,4.9
Fleet Feet,"236 W Garden St suite 1, Gulf Shores, FL",http://www.fleetfeetpensacola.com/,(850) 332-7723,4.9
Pieces Boutique,"25814 Canal Rd #9, Gulf Shores, AL",http://www.piecesbtq.com/,(251) 689-3918,5
Pro Cycle Fairhope,"510 Fairhope Ave, Gulf Shores, AL",http://www.procycleandtri.com/,(251) 929-7060,4.6
Disko Lemonade Yoga,"120 S Jefferson St, Gulf Shores, FL",https://www.diskolemonade.com/,(850) 809-0602,4.8
Seaside Shoes & SWIM,"4751 Main St Suite F111, Orange Beach, AL 36561, USA, Gulf Shores, AL",http://seasideshoesandswim.com/,(251) 224-6722,4.2
The Haunted Book Shop,"9 S Joachim St, Gulf Shores, AL",http://thehauntedbookshopmobile.com/,(251) 348-7668,4.8
Dauphin Island Art Gallery,"918A Bienville Blvd, Gulf Shores, AL",https://www.dauphinislandartgallery.com/,(251) 861-3399,5
Gulf Shores City Store,"1821 AL-59, Gulf Shores, AL",https://www.gulfshoresgear.com/,(251) 968-2504,4.1
Shoe Show,"Town & Country Plaza, Gulf Shores, FL",https://www.shoeshow.com/?utm_source=google&utm_medium=storelisting&utm_campaign=googlemaps&utm_content=ss1077,(850) 432-0325,4.4
Gulf Shores Seafood,"921 Gulf Shores Pkwy, Gulf Shores, AL",https://www.gulfshoresseafood.com/,(251) 948-8456,4.6
Villagio Perdido Town Centre,"13700 Perdido Key Dr, Gulf Shores, FL",,,4.7
Jewelers Trade Shop,"26 Palafox Pl, Gulf Shores, FL",https://www.jewelerstradeshop.com/.,(850) 432-4433,4.9
Pets R People Too,"835 E Platte Ave # B, Gulf Shores, AL",https://www.petsrpeopletoo.net/,(970) 867-4860,4.6
The Salty Palm,"3041 W 1st St, Gulf Shores, AL",https://thesaltypalm.com/,(251) 229-9890,4.9
"Surf Style 207: Surf, Swimwear, Sporting Goods in Gulf Shores","102 E Beach Blvd, Gulf Shores, AL",https://surfstyle.com/pages/surf-style-store-207?utm_source=google&utm_medium=organic&utm_campaign=gbl,(954) 924-9779,3.8
Shop LuLu Buffett,"202 E 25th Ave, Gulf Shores, AL",http://shop.lulusfunfoodmusic.com/,(251) 967-1133,4.1
Ride Electric,"32 N Palafox St, Gulf Shores, FL",https://rideelectricpensacola.com/,(850) 359-9992,5
Corry Field Shopping Mart,"120 Chief's Way, Gulf Shores, FL",,,4
Southern Athletica,"4776 Main St Unit L109, Gulf Shores, AL",http://southernathletica.com/,,4.4
Frank & Co. Fine Jewelry,"25814 Canal Rd #7, Orange Beach, AL 36561, USA, Gulf Shores, AL",http://frankcooba.co/,(251) 970-2060,4.9
Evermore Permanent Jewelry,"2601 S McKenzie St #190, Gulf Shores, AL",http://www.evermore-permanentjewelry.com/,(251) 495-2134,4.9
Maggie's Gift Shop,"25753 Canal Rd, Gulf Shores, AL",https://cosmosrestaurantandbar.com/maggies/,(251) 981-1968,4.1
Gulf Shores Souvenirs & Gifts,"301 Gulf Shores Pkwy, Gulf Shores, AL",,(251) 948-3146,3.4
Cato Fashions,"400 N Navy Blvd, Gulf Shores, FL",https://stores.catofashions.com/fl/pensacola/400-north-navy-boulevard?utm_source=gmb&utm_medium=Yext&y_source=1_MjY1NjAzNDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(850) 455-4615,4.8
Cycle Joint,"32 N Palafox St, Gulf Shores, FL",https://www.cyclejoint.com/,(850) 741-4480,4.8
Follett's PSC Warrington Bookstore,"5555 US-98 Bldg 3600/Bookstore, Gulf Shores, FL",https://www.bkstr.com/pensacolawarringtonstore/home,(850) 484-2233,4.1
Barnes & Noble,"1200 Airport Blvd, Gulf Shores, FL",https://stores.barnesandnoble.com/store/2926,(850) 969-9554,4.6
International Grocery & Halal Meat,"5800 North W Street, Gulf Shores, FL",,(850) 542-4000,4.2
Frank & Co @ The Wharf,"4851 Wharf Pkwy W Suite D-112, Gulf Shores, AL",http://www.frankcooba.co/,(251) 424-1709,5
Famous Footwear Outlet,"TANGER OUTLET CENTER, 2601 S McKenzie St #228, Foley, AL 36535, USA, Gulf Shores, AL",https://www.famousfootwear.com/stores/al/foley/36535/tanger-outlet-center-01144?PartnerID=organic_search_google_storelisting&utm_medium=organic&utm_source=search&utm_campaign=google&utm_content=storelisting,(251) 677-6228,4.2
Farzin Jewelry,"5100 N 9th Ave Suite E537, Gulf Shores, FL",https://farzinjewelry.com/,(385) 220-4924,4.7
Under Armour Factory House - Tanger Outlets Foley,"2601 S McKenzie St, Foley, AL 36535, USA, Gulf Shores, AL",https://www.tangeroutlet.com/foley,(251) 943-9303,4.4
Legacy Books,"14965A AL-59, Foley, AL 36535, USA, Gulf Shores, AL",https://www.facebook.com/profile.php?id=61555402025108,(251) 943-0136,4.9
Cycle Sports of Pensacola Inc,"2125 N Palafox St, Gulf Shores, FL",http://www.cyclesportsbicycles.com/,(850) 434-8100,4.8
Reef Scapes,"2005 E Olive Rd, Gulf Shores, FL",http://reefscapes.com/,(850) 479-1490,3.9
Spanish Fort Shopping Center,"Spanish Fort Blvd, Gulf Shores, AL",,(251) 625-0060,4.4
Truly Spokin,"5172 Stewart St, Gulf Shores, FL",http://www.trulyspokin.com/,(850) 983-2488,4.6
Island Girl Jewelry & Souvenirs,"501 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA, Gulf Shores, AL",,(251) 540-1335,4.6
Hertha's Seconds Boutique,"3849 Gulf Shores Pkwy STE 4, Gulf Shores, AL",http://www.herthasgulfshores.com/,(251) 968-1400,4.1
Eastern Shore Centre,"30500 State Hwy 181, Gulf Shores, AL",http://www.easternshorecentre.com/,(251) 625-0060,4.4
Royalty Reef,"1009 N 59th Ave, Gulf Shores, FL",,(918) 919-9039,5
Gulf Shores Beach Trading Company,"333 Perdido Beach Blvd, Gulf Shores, AL",,,3.4
Page & Palette,"32 S Section St, Gulf Shores, AL",http://www.pageandpalette.com/,(251) 928-5295,4.8
Kane-9 Pet Supplies,"34423 US-98, Gulf Shores, AL",https://kane-9.com/,(251) 521-5263,5
Blue Morning Gallery,"21 Palafox Pl, Gulf Shores, FL",http://www.bluemorninggallery.com/,(850) 429-9100,4.8
Richard Bryson Jeweler,"6871 N 9th Ave, Gulf Shores, FL",http://richardbryson.jewelershowcase.com/,(850) 477-6360,5
Purple Octopus,"301 Gulf Shores Pkwy, Gulf Shores, AL",,#ERROR!,3.8
Parke Place Jewelry,"105 S McKenzie St, Gulf Shores, AL",https://parkejewelry.store/,(251) 943-7225,4
Bellefontaine Aquarium Services,"2911 Belleair Blvd, Gulf Shores, AL",,(251) 973-2524,4.2
Game Kastle (Orange Beach),"4851 Wharf Pkwy E D-234, Gulf Shores, AL",https://gamekastle.com/pages/orange-beach-al,(251) 223-4298,4.8
DSW Designer Shoe Warehouse,"1650 Airport Blvd #350, Gulf Shores, FL",https://stores.dsw.com/usa/fl/pensacola/dsw-designer-shoe-warehouse-cordova-commons.html?y_source=1_MTY1MTczOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,(850) 512-1395,4.1
SKECHERS Factory Outlet,"2601 S McKenzie St Suite 160, Gulf Shores, AL",https://local.skechers.com/al/foley/146/,(251) 215-6729,4.2
Island Market,"Perdido Key, Gulf Shores, FL",,,4.8
The Market & Mainly Shoes,"700 S Palafox St, Gulf Shores, FL",http://www.ashopforwomen.com/,(850) 434-3012,4.8
Swell Fine Art,"16015 Perdido Key Dr UNIT 1B, Gulf Shores, FL",,,5
The Oasis at The Wharf,"23101 Canal Rd, Orange Beach, AL 36561, USA, Gulf Shores, AL",https://alwharf.com/?utm_source=GBP&utm_medium=organic&utm_campaign=website,(251) 224-1000,4.2
Open Books,"1040 N Guillemard St, Gulf Shores, FL",http://www.openbookspcola.org/,(850) 453-6774,4.8
Hey Dude at Foley,"2601 S McKenzie St #236, Gulf Shores, AL",https://www.heydude.com/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,(251) 387-6197,4.5
Tallulah's Treasures,"25122 Perdido Beach Blvd #6209, Gulf Shores, AL",https://www.facebook.com/TALLULAHSTREASURESUSA,#ERROR!,4.7
eBicycles2you,"2209 N McKenzie St, Gulf Shores, AL",https://ebicycles2you.com/,(251) 766-2525,5
Quayside Art Gallery,"PINK Building 3 floors of Local ART, Gulf Shores, FL",http://quaysidegallery.com/,(850) 438-2363,4.8
Zavros’s Boutique,"25405 Perdido Beach Blvd suite 20, Gulf Shores, AL",https://www.zavros.com.co/,(251) 213-8282,5
Long Hollow Creatives,"700 N Guillemard St, Gulf Shores, FL",https://longhollowcreatives.com/,(850) 679-5344,4.8
Alexander's Jewelers,"3940 W Navy Blvd, Gulf Shores, FL",https://www.facebook.com/share/14F6mcVMFA/?mibextid=wwXIfr,(850) 465-2284,5
Legacy Village at Spring Hill,"9 Du Rhu Dr, Gulf Shores, AL",http://www.shopdinelegacy.com/,(251) 447-2352,4.5
Frankie's Bike Shop,"45 Hub Ln B, Gulf Shores, FL",http://www.frankiesbikeshop.com/,(850) 710-0914,4.9
Petland,"6235 N Davis Hwy #118, Gulf Shores, FL",https://www.petlandpensacola.com/,(850) 498-1752,4
Covert Comics & Collectibles,"107 S McKenzie St, Foley, AL 36535, USA, Gulf Shores, AL",http://www.covertcomics.com/,(251) 377-9690,4.8
Jared Jewelers,"5410 N 9th Ave #2571, Gulf Shores, FL",https://stores.jared.com/fl/pensacola/2571?cid=seo-listings,(850) 473-9331,4.7
The Garden Center (Pensacola Federation of Garden Clubs Inc.),"1850 N 9th Ave, Gulf Shores, FL",,(850) 432-6095,4.3
Shoppes at Bel Air,"3299 Joe Treadwell Dr, Gulf Shores, AL",http://shoppesatbelair.com/,(251) 478-1893,4.1
Tiki Island Boutique,"517 Gulf Shores Pkwy, Gulf Shores, AL",https://tikiislandboutique.com/,(717) 201-8716,3.8
Gulfdale Plaza Shopping Ctr,"2962 Dauphin Island Pkwy, Gulf Shores, AL",http://www.dlcmgmt.com/,(404) 817-3772,4.1
Barney's Pet World,"1520 N Blue Angel Pkwy, Gulf Shores, FL",,(850) 455-2325,4.3
Spanish Fort Center,"26000 Bass Pro Dr, Gulf Shores, AL",https://spanishfortcenter.com/,(251) 263-0451,4.5
Joanna A. Boutique - Orange Beach,"4700 Main St n102, Gulf Shores, AL",http://joanna-a.com/,(251) 224-6712,5
Decatur Mall,"1801 Beltline Rd SW, Gulf Shores, AL",http://www.shopdecaturmall.com/,(256) 350-0453,3.5
Daphne's Shoe Boutique,"818 Manci Ave, Gulf Shores, AL",https://daphnesshoeboutique.com/,(251) 525-8755,4.3
Fish On A Dish,"4830 Main St #109, Gulf Shores, AL",,(251) 981-8323,4.5
THE REDEMPTION thrift STORE,"9199 Gulf Beach Hwy, Gulf Shores, FL",https://www.perdidobay.church/the-redemption-store,(850) 497-6880,4.2
Bodacious Bookstore and Cafe,"110 E Intendencia St, Gulf Shores, FL",http://www.bodaciousbookstore.com/,(850) 446-6966,4.5
Archipelago,"4830 Wharf Pkwy E # G-108, Gulf Shores, AL",https://archipelagocollectiontestimonials.com/,(251) 980-2426,4.7
Azalea City Bike Company,"107 Dauphin St, Gulf Shores, AL",https://www.acbcmobile.com/,(251) 880-7508,
Blue Angel Crossing,"26 S Blue Angel Pkwy, Gulf Shores, FL",,(850) 457-3293,4.4
AJ's Bikes Plus on 9th Avenue,"6307 N 9th Ave #4, Gulf Shores, FL",http://bikesplus.bike/,(850) 478-1521,4.7
Corner Copia Gardens,"13477 State Hwy 181, Gulf Shores, AL",http://cornercopiagardens.com/,(251) 517-0453,4.8
Too Hot Mamas Boutique,"3757 Gulf Shores Pkwy suite d, Gulf Shores, AL",http://www.toohotmamas.com/,(251) 256-9937,4.8
Estelle Permanent Jewelry,"1544 W 2nd St Suite 105, Gulf Shores, AL",http://braidenscarbrough.glossgenius.com/,(251) 504-8068,3
Tradewinds Shopping Center,"6601 N Davis Hwy, Gulf Shores, FL",http://www.cullinanproperties.com/,(309) 999-1700,4.3
Bombay Bazaar,"7161 Airport Blvd, Gulf Shores, AL",,(251) 344-9415,4.3
City Gear,"4600 MOBILE HIGHWAY SPACES 13, Gulf Shores, FL",https://locations.dtlr.com/fl/pensacola/panama-city-square.html,(850) 378-7055,4.1
The Beach Store,"16698 Perdido Key Dr, Gulf Shores, FL",,(850) 932-3157,4.6
David's Gallery,"618 Gulf Shores Pkwy Suite A 0, Gulf Shores, AL",,(251) 948-7862,4.5
"Robert F. Schell, Jeweler","1556 Gulf Shores Pkwy STE 1, Gulf Shores, AL",,(251) 968-5711,5
Pet Supermarket,"6857 N 9th Ave, Gulf Shores, FL",https://www.petsupermarket.com/storelocator/?storeId=177,(850) 477-8028,4.4
Beach Planet - Nothing Over $14.99,"25405 Perdido Beach Blvd Suite 4, Gulf Shores, AL",,,4
Pepper Palace,"4725 Main St Unit F124, Gulf Shores, AL",http://www.pepperpalace.com/,(251) 234-3248,4.8
Cadence 120 Bicycle Works Inc,"5558 Old Shell Rd, Gulf Shores, AL",http://www.cadence120.com/,(251) 344-7435,4.3
"Surf Style 121: Surf, Swimwear, Sporting Goods in Pensacola","16280 Perdido Key Dr, Gulf Shores, FL",https://surfstyle.com/pages/surf-style-store-121?utm_source=google&utm_medium=organic&utm_campaign=gbl,(954) 924-9779,4
Judy's Fine Jewelry,"4114 W Fairfield Dr, Gulf Shores, FL",,(850) 439-5004,4.8
The Royal Standard,"3769 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA, Gulf Shores, AL",https://www.theroyalstandard.com/?utm_source=google&utm_medium=organic&utm_campaign=gulf_shores,(251) 243-7074,4.7
The Idle Reader Bookstore,"1449 W 9 Mile Rd, Gulf Shores, FL",,(850) 483-1548,4.8
Perdido Beach Trading Co.,"31995 US-98, Gulf Shores, AL",,(251) 962-4998,4.6
Beach Books and Movies,"Orange Beach, Gulf Shores, AL",,(251) 968-6828,
Hibbett,"400 N Navy Blvd Space 6B, Gulf Shores, FL",https://www.hibbett.com/storedetails/FL/Pensacola/1454?utm_source=gmblisting&utm_medium=organic,(850) 455-4822,4.5
Ride MORE Bicycles,"59 E Gregory St, Gulf Shores, FL",https://www.ridemorebicycles.com/,(850) 912-8805,4.7
Stewart Heath Gallery,"30500 State Hwy 181 Suite 713, Gulf Shores, AL",https://www.facebook.com/stewartheathgallery/,(251) 270-1154,4.9
Wildflowers Boutique,"25910 Canal Rd Suite M, Orange Beach, AL 36561, USA, Gulf Shores, AL",http://www.wildflowersboutiqueob.com/,(251) 981-9453,5
Cordova Commons,"1670 Airport Blvd #1650, Gulf Shores, FL",https://google.com/url?q=https://business.google.com/website_shared/launch_bw.html?f=https://amzn.to/44mvDvC,(877) 225-5337,4.4
Coastal Store,"25698 Perdido Beach Blvd, Gulf Shores, AL",https://coastalclothingcompany.com/,(251) 240-6001,5
"Love, JUDE Clothing Boutique","4601 Main St Suite B105, Gulf Shores, AL",https://lovejudeclothing.com/,(251) 210-8443,4
Book Exchange of Foley,"101 W Laurel Ave, Foley, AL 36535, USA, Gulf Shores, AL",http://www.bookexchange.me/,(251) 943-5044,4.7
Emporium @ C - Coastal Gifts & More - Perdido Key,"13700 Perdido Key Dr Ste 106, Gulf Shores, FL",https://www.emporiumatc.com/,(850) 261-7338,5
The Wharf Store,"4851 Wharf Pkwy E d118, Gulf Shores, AL",https://shopthewharf.com/,(251) 224-1904,3.5
Shoe Station,"6601 N Davis Hwy Suite 34 - 36, Gulf Shores, FL",https://stores.shoestation.com/fl/pensacola/shoe-store-pensacola-fl-5002.html?utm_source=google&utm_medium=listing&utm_content=5002&utm_campaign=FL&utm_keyword=Pensacola,(850) 474-9311,4.1
The Hippie Fish,"1814 Bienville Blvd, Gulf Shores, AL",http://www.thehippiefish.com/,(251) 656-5696,
SNIPES,"5100 N 9th Ave Space A105A, Gulf Shores, FL",https://stores.snipesusa.com/fl/pensacola/5100-n-9th-ave-2213.html?utm_source=rio&utm_medium=maps&utm_campaign=store-locator,(850) 969-0422,3.9
E-bike of Foley Superstore,"12342 Foley Beach Express, Gulf Shores, AL",http://ebikeoffoley.com/,(251) 398-2455,5
Crawford McWilliams Art,"25814 Canal Rd #5, Gulf Shores, AL",https://www.crawfordmcwilliamsart.com/,(334) 412-9250,5
Abide Boutique,"25747 Perdido Beach Blvd Suite B2, Gulf Shores, AL",https://www.shopabideboutique.com/,(251) 200-4234,5
Jubilee Square,"Jubilee Mall Shopping Center, Gulf Shores, AL",,,4.4
Splash Resort Wear,"14254 Perdido Key Dr, Gulf Shores, FL",http://splashresortwearpk.com/,(850) 760-2030,3.3
Winners Sneakers & Clothing,"1105 N McKenzie St, Gulf Shores, AL",https://shoestorefoley.com/,(251) 319-3737,4
Manning Jewelry,"207 W Laurel Ave, Gulf Shores, AL",http://www.manningjewelry.com/,#ERROR!,5
Gulf Shores Beach Supply,"333 Perdido Beach Blvd, Gulf Shores, AL",http://gulfshoresbeachsupply.com/,(251) 923-5588,4.4
Souvenir City of Orange Beach,"24644 Perdido Beach Blvd, Gulf Shores, AL",https://souvenircityob.com/,#ERROR!,4.2
Versona,"5100 N 9th Ave, Gulf Shores, FL",https://stores.shopversona.com/fl/pensacola/5100-north-9th-avenue?utm_source=gmb&utm_medium=Yext&y_source=1_MjY1NjEwNjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(850) 474-9966,4.2
Freddie Datu Jewelers,"4108 W Fairfield Dr, Gulf Shores, FL",,(850) 456-0433,5
Beasley Jewelers & Design,"875 E 9 Mile Rd Suite 11, Gulf Shores, FL",http://www.beasleyjewelers.com/,(850) 477-7311,4.8
Infinity Bicycles,"915 Hillcrest Rd, Gulf Shores, AL",https://www.infinity-bicycles.com/?y_source=1_MTU0OTc0NjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(251) 607-1156,4.8
Saturn Collection Vintage,"*Inside* Rosie's Antique Emporium, Gulf Shores, FL",http://instagram.com/saturncollection,(943) 300-6455,4.8
Dorothy June Booksellers,"107 W Orange Ave Ste A, Foley, AL 36535, USA, Gulf Shores, AL",https://dorothyjunebooksellers.com/,(251) 943-1091,4.8
Navy Point Shopping Center,"400 N Navy Blvd, Gulf Shores, FL",,,4.4
Sand Dollar Lifestyles - Gulf Shores,"4700B Main St Suite 108, Orange Beach, AL 36561, USA, Gulf Shores, AL",http://pardyhardy.com/,(251) 224-1660,3
Gifted. Orange Beach,"27267 Perdido Beach Blvd B113, Gulf Shores, AL",,(251) 980-4438,5
Village Mercantile,"925B Beach Club Trail, Gulf Shores, AL",https://thebeachclub.spectrumresorts.com/the-amenities/shopping/?utm_source=google&utm_medium=places&utm_campaign=google_places,(251) 224-3660,4.1
Sweetpea's Posh Pets Boutique,"1210 Gulf Shores Pkwy, Gulf Shores, AL",http://www.sweetpeasposhpets.com/,(251) 948-0147,
KJS Used Book Nook LLC,"1401 W Moreno St, Gulf Shores, FL",,,4.5
Diamond Jewelers,"108 E 20th Ave, Gulf Shores, AL",http://www.diamondjewelers.net/,(251) 967-4141,5
