name,city,address,website,phone,rating
Beachside Furniture & Interiors,Gulf Shores,"3947 Gulf Shores Pkwy Suite 200, Gulf Shores, AL 36542, USA",https://www.beachsidefurnitureinteriors.com/,(251) 968-2734,4.9
Geez Louise Boutique,Gulf Shores,"701 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",http://shopgeezlouise.com/,(251) 270-4439,4.4
Wildflowers Boutique,Orange Beach,"25910 Canal Rd Suite M, Orange Beach, AL 36561, USA",http://www.wildflowersboutiqueob.com/,(251) 981-9453,5
Seaside Shoes & SWIM,Orange Beach,"4751 Main St Suite F111, Orange Beach, AL 36561, USA",http://seasideshoesandswim.com/,(251) 224-6722,4.2
Shades Sunglasses and Casual Apparel,Orange Beach,"25741 Perdido Beach Blvd E, Orange Beach, AL 36561, USA",http://shadessunglasses.com/,(251) 923-0577,4.2
Chevron,Gulf Shores,"2105 E 2nd St, Gulf Shores, AL 36542, USA",https://www.chevronwithtechron.com/station/,(251) 968-7775,3.7
Murphy USA,Orange Beach,"25241 Perdido Beach Blvd, Orange Beach, AL 36561, USA",http://www.murphyusa.com/,(251) 981-2780,3
Circle K,Orange Beach,"4574 Orange Beach Blvd, Orange Beach, AL 36561, USA",https://www.circlek.com/store-locator/US/orange-beach/4574-orange-beach-blvd/2721582?utm_source=google&utm_medium=local&utm_campaign=google-local,(251) 981-1433,3.6
Murphy USA,Gulf Shores,"140 E Fort Morgan Rd, Gulf Shores, AL 36542, USA",http://www.murphyusa.com/,(251) 540-7602,4.1
Sam's Bait and Tackle,Orange Beach,"27122 Canal Rd, Orange Beach, AL 36561, USA",,(251) 981-4245,4.1
MINT Decor and Design,Orange Beach,"12 Market St, Orange Beach, AL 36561, USA",http://mintdecorhome.com/,(251) 256-0358,4.4
CoCo Island Home Furnishings,Orange Beach,"24499 Commercial Ave, Orange Beach, AL 36561, USA",https://cocoislandfurniture.net/,(251) 968-3396,4.2
Cabinet King,Orange Beach,"25594 Canal Rd, Orange Beach, AL 36561, USA",http://cabinetking.biz/,(251) 233-5178,5
Sand Dollar Lifestyles,Orange Beach,"4700B Main St Suite 108, Orange Beach, AL 36561, USA",http://pardyhardy.com/,(251) 224-1660,4.2
Blue Lagoon LLC,Orange Beach,"27267 Perdido Beach Blvd B 106, Orange Beach, AL 36561, USA",https://www.facebook.com/blue.orangebeach/,(251) 980-2583,4.7
Ocean Eddie's Resort Wear,Orange Beach,"4651 Main St k104, Orange Beach, AL 36561, USA",https://www.facebook.com/OceanEddies-ResortWear-157113254407949/,(251) 981-6113,5
Treasure Chest,Orange Beach,"27267 Perdido Beach Blvd # 111, Orange Beach, AL 36561, USA",,(251) 948-4459,4.5
Beach House Boutique,Gulf Shores,"3800 Gulf Shores Pkwy #320, Gulf Shores, AL 36542, USA",http://shopthebeachlife.com/,(251) 948-7467,3.3
Island Girl Jewelry & Souvenirs,Gulf Shores,"501 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",,(251) 540-1335,4.6
Salt Mercantile,Orange Beach,"25122 Perdido Beach Blvd, Orange Beach, AL 36561, USA",http://www.shopsaltnow.com/,(251) 981-7258,4.6
Frank & Co. Fine Jewelry,Orange Beach,"25814 Canal Rd #7, Orange Beach, AL 36561, USA",http://frankcooba.co/,(251) 970-2060,4.9
The Royal Standard,Gulf Shores,"3769 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",https://www.theroyalstandard.com/?utm_source=google&utm_medium=organic&utm_campaign=gulf_shores,(251) 243-7074,4.7
Angel Hair Salon & Boutique,Gulf Shores,"128 Cove Ave, Gulf Shores, AL 36542, USA",http://myangelhair.com/,(251) 923-6992,4.6
Books-A-Million,Gulf Shores,"3800 Gulf Shores Pkwy Suite 430, Gulf Shores, AL 36542, USA",https://www.booksamillion.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-421,(251) 968-4222,4.5
Real Estate Book The/Al Gulf,Orange Beach,"10 Canal Rd, Orange Beach, AL 36561, USA",,(251) 986-5127,0
Andy Andrews | Wisdom Harbour Studios,Orange Beach,"4751 Main St F213, Orange Beach, AL 36561, USA",http://andyandrews.com/,(251) 981-5005,5
ConventionSouth Media Group,Gulf Shores,"750 Commerce Dr Suite 1, Gulf Shores, AL 36542, USA",http://conventionsouth.com/,(800) 968-0712,0
Sheriece Writes,Gulf Shores,"20050 Oak Rd E, Gulf Shores, AL 36542, USA",,(251) 284-6404,0
Computer Backup Inc,Orange Beach,"24695 Canal Rd, Orange Beach, AL 36561, USA",http://www.computerbackupinc.com/,(251) 968-7322,4.8
Computer Rescue,Gulf Shores,"723 W Beach Blvd, Gulf Shores, AL 36542, USA",,(251) 942-2119,0
O'Reilly Auto Parts,Orange Beach,"24830 Canal Rd, Orange Beach, AL 36561, USA",https://locations.oreillyauto.com/en-us/al/orangebeach/autoparts-5491.html,(251) 200-4410,4.6
Offshore Marine Electronics LLC,Gulf Shores,"217 E 16th Ave, Gulf Shores, AL 36542, USA",http://www.offshoremarineal.com/,(251) 308-4443,5
Dollar General,Orange Beach,"4225 Orange Beach Blvd, Orange Beach, AL 36561, USA",https://www.dollargeneral.com/store-directory/al/orange-beach/5707,(251) 214-0018,4.3
Dollar General,Gulf Shores,"15827 A AL-180, Gulf Shores, AL 36542, USA",https://www.dollargeneral.com/store-directory/al/gulf-shores/11840,(205) 419-6746,4.2
Dollar General,Orange Beach,"24881 Perdido Beach Blvd, Orange Beach, AL 36561, USA",https://www.dollargeneral.com/store-directory/al/orange-beach/16294,(251) 288-5705,4.3
DG Market,Orange Beach,"25130 Canal Rd, Orange Beach, AL 36561, USA",https://www.dollargeneral.com/store-directory/al/orange-beach/14166,(251) 314-0260,4.3
Dollar General,Gulf Shores,"224 Gulf Shores Pkwy, Gulf Shores, AL 36542, USA",https://www.dollargeneral.com/store-directory/al/gulf-shores/14179,(251) 219-0618,4.4
Paris Ace Orange Beach,Orange Beach,"25907 Canal Rd, Orange Beach, AL 36561, USA",http://www.acehardware.com/store-details/16340?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=16340,(251) 981-0954,4.7
Jane Loves Shoes,Orange Beach,"27267 Perdido Beach Blvd c107, Orange Beach, AL 36561, USA",https://janelovesshoes.com/,(251) 980-5263,4.4
Closets by Island Enclosures,Gulf Shores,"3757 Gulf Shores Pkwy ste e, Gulf Shores, AL 36542, USA",https://islandenclosures.com/closets.html,(251) 968-9777,5
Baldwin Hearing Center,Gulf Shores,"3947 Gulf Shores Pkwy Suite 250, Gulf Shores, AL 36542, USA",http://www.baldwinhearing.com/,(251) 210-3929,4.5
